00KSCJkYb8JKa4Y3	rock,german,progressive,emo
w50Lfb8pr9mE7OX5	soundtrack,female vocalists,piano,beautiful,narnia,female vocalists,indie,piano
w57cL6rjiP0GjIJu	idm,electronic,breakcore,2014,experimental,ambient
w5Be9vpOuLlRmW15	female vocalists,bette midler,80s,pop,ballad
w5kjU9lJDWLQwnfV	indie,indie pop,british,alternative,indie,indie pop,british
w63puXmP8eWJJeQi	indie,indie rock,canadian,hand claps,indie,indie rock,canadian
w64KwSB7npnE8hb2	female vocalists,indie,cover,pop,canadian
w6BTU0doOLIYijKS	indie,indie rock,lo-fi,rock,alternative
w6LDwyb09Z7aPMhr	80s,rock,new wave,classic rock,pop,billy idol
w6dZZPH1JrOswNIN	metalcore,metal,nu metal,hardcore,post-hardcore,metalcore,screamo
w73mftnJLoLAYIGn	electronic,dance,minimal,electro,german,electronic,dance,minimal
w7MKZ4jo3ssNGW4v	fatso,deep,outsider house,fatso fatso
w7PZckOy6rsQs91D	indie pop,experimental,dream pop,pop,synthpop
w7rJBwhlfdhJeL92	indie rock,alternative,alternative rock,shoegaze,british,indie,scottish,rock
w80IVwuH4w37IWXb	pop,80s,new zealand
w881MZNITa8HJcvL	indie,90s,madchester,alternative
w8Q1ZIZPI0WKGm9z	chillwave,electronic,ambient,glo-fi,electronica
w8rtuFztCfL1KzpR	blues,instrumental,bluesy,blues,singer-songwriter,rock
w940ogjCNGrpxvir	post-punk,80s,shoegaze,rock,noise,noise pop
w96VZTnNTEyXNXh8	indie,indie rock,female vocalists,mellow
w9CyhUrD7tv5zOvP	classic rock,rock,hard rock,queen,70s
wAOvOAR5h3FhUagv	country,country rock,1998,90s
wAXij5XaK9tQ4DCD	rave,electronic,techno,breakbeat,dance,electronic,techno,industrial
wBZQZHbQveKaJRFq	hard rock,classic rock,rock
wBk79bOuOBT7J2AQ	post-hardcore,melodic hardcore
wBrToSbldsUN7RYD	indie,alternative,indie rock,rock
wC2eSHnbt1guRuav	indie,british,rock,electronic
wCM2UFSJxS0ryGpf	progressive rock,psychedelic,progressive,rock
wCPMStSN1z5GNvac	abstract hip-hop,underground hip-hop,hip-hop,experimental,russian
wCehTe01kHHUxVnJ	electropop,alternative rnb
wCglEvCdtoWo5kK1	garage rock,punk,garage,neo-psychedelia
wCxWPMq7SU6BvLFb	pop,chile
wDua3A962HzJmt5u	progressive rock,jazz,prog
wEVAql3aTyt8NIr9	pop,rihanna,rnb,love,female vocalist
wEmCUwF6ql0uJ1Bm	k-pop
wFsz88iaKxMyv1qa	punk rock,punk,alternative,alternative rock,rock
wGWFf8T8ejPirEko	indie rock,indie,british,alternative,rock
wH0pxqoDezzlrTVI	melodic death metal,power metal,progressive metal
wIF9WTqGbt94IIuB	heavy metal,hard rock
wJ9MrBCuGjYqSGHl	gothic metal,metal,doom metal,gothic
wJJvXL0jnk956f4r	post-grunge,alternative rock,alternative metal
wJjXJYEMp8OMqjS7	burlesque,soul,legend,soundtrack,christina aguilera
wKQ4FOkLlisuo8l7	chillout,bossa nova,french,lounge,cover
wKoB144EmzBEkIK9	metalcore,thrash metal
wL0BJJPmZuVENRkn	shoegaze,dream pop,2015,noise pop,shoegaze,dream pop,noise pop
wM02amI73QETEPcS	sentino,gmll,olek,rap
wMFkUWUakN9rh6Do	rock,indie,sunset,rap,hip hop,cool
wMd3vqD6cznSAMFB	alternative,indie,singer-songwriter,00s,electronic
wNaDf2Z83rVzWWF1	rock,u2,classic rock,irish
wNhnLZokO2pN5ABy	pop,indie pop,alternative rock,pop rock
wNlQrRbKZZTQhpYg	post-hardcore,emocore
wNvJ2zJw8QEUU7fw	 ,hip-hop,electronic
wOJreXO78AWATI0f	indie,german,electronic,alternative,indie pop
wOK0fNCTmn7eLrOM	alternative rock,rock,alternative,awesome,alternative rock,christian rock,rock
wOgJ2cYEAkbIFoiu	folk,acoustic,lo-fi
wPsp5Pw2o1GHtTUd	alternative rock
wQLIfkQd9Cf02IB3	funk,pop
wRest78Oh8CSxmD2	post-hardcore,pop rock,hardcore,emo
wS8YiGqCpYr2Y3jA	classic rock,60s,psychedelic rock,70s
wSp2O9X2bOHL0qC4	indie,electronic,indie pop,electro pop,new zealand,indietronica
wSrGfmxnMXnmh19t	pop,german,electronic,amazing
wSwO5GhBq8y1jn5g	brazilian,pop,rock brasileiro,alternative rock,pop rock,petits grains de beaute
wTbScpMChUoYAvdl	rock,british,pub rock,rock and roll,classic rock
wUIoXhk32WRlXztX	freak folk,art pop,female vocalists,ethereal
wUueD4TogHbWwZpp	pop,british,00s,sugababes,pop,female vocalists,british
wVJPGE6NpdM2lcuh	post-rock,portuguese,vinyl,alternative rock,progressive rock
wVs34YoLfvIUxR3H	house,electronic,progressive house,electro,mau5trap,minimal
wVsyXdKUXXqpdP26	thai,rock,ska,reggae
wWCS7VGzsMcEiQpS	2017,folk,psychedelic folk
wWY9eB18ccgtcQEn	rock,r&amp;b
wXVEUzSovffeBgfc	synthpop,new wave,indie rock,spanish indie pop,indie,indie pop
wXXqqJl8zPifGXWp	rock,blues rock,cover,singer-songwriter,blues,alternative
wXciZSkM8hdWtcn6	alternative rock,progressive rock,rock,muse,alternative,british
wYViIvODJJW7NrK4	2015,indie,pop,indie pop,soft rock,cds i own
wYmHOsdV71S4SBte	puerto rico,reggae,spanish reggae,zapdub
wZWxThEcPCOUnikc	pop,british,pop rock,britain
wa3NcWiWGkXca2lW	classic rock,rock,power pop,70s,cheap trick
waWhCTq4MbwTuqoF	folk metal,instrumental,celtic,melodic death metal,folk
waexM2D7S6PDhd9E	electroclash,electronic,synthpop
walxWViAIiOd5e4s	female vocalists,70s,singer-songwriter,folk,carole king
wayc1GRjC10XWJVR	alternative rock,alternative rock,rock,hard rock
wbJWFlmrHkax5pzp	soul,80s,female vocalists
wbVvno8PaLyGicEv	grunge,rock,90s,alternative,alternative rock
wbWZgxkkhL45NAuw	punk rock,rock,punk
wbgQmVbFZzCvh969	dutch,good live,download,2012 single,the edge of seventeen,rock,dutch,pop
wbmMChuG3ps66EmR	new wave,electronic,alternative,rock,new order,2001
wcKdTGmOzZMzG8ZU	progressive metal
wczOkPL07tKUUGoy	groove metal
wd7vX2b80Yi1ksBx	electronic,disco,2012,synthpop
wdGlALS3Rh51ZLVJ	stoner metal,progressive rock,heavy psych
wdQztxX81nLEruCo	dream pop,female vocalists,mellow,singer-songwriter,acoustic
wdRX3yzc9iMOqpim	soft rock
wdg9CPs88fDGfibe	k-pop,korean,kpop
wdkx1FcUhmVcTpgy	fip,rock,blues rock
weYoemShgpPENroN	singer-songwriter,rock,alternative,sex,make me smile,experimental
wfCPwxdNBulqJsyj	soundtrack,instrumental,game,video game music
wfGkEiHku71EU7t2	rock,classic rock,70s,female vocalists,hard rock
wfm2TCP3XLeLG0rX	love at first listen,pop
wgdhxtKgPCvd6tPl	hip-hop,halloween
wgwZwSe3P7b97eUF	ambient,folk,black metal,atmospheric,viking,black metal,dark ambient,ambient black metal
whM9P0qmqNjH6XNI	post-rock,blackgaze,black metal,shoegaze,black metal,post-black metal,atmospheric black metal
wj9eefDZQFtnPnVH	deep house,electronic
wjUvJ8dvWsgwucHs	polish,reggae,female vocalist,alternative
wjhPyeqAPGCx2Q8h	rock,punk,post-punk,male vocalists
wjuOa1MO1mAhMtZx	cover,female vocalist,sarah brightman,pop
wkJhWnGfPtpCerQr	dream pop,indie pop,jangle pop,dream pop,indie pop,lo-fi
wkpKyXuXJyUgllgK	idm,electronica,hypnotic,pure energy
wlcsUn0tA0ByAxyE	hardcore,punk rock,brazilian,rock,brasil
wlzCYtmV2GDLI1ne	rnb,soul
wm1T6O36izEGTkzI	punk,cover,punk rock,british
wmCKbX2aWx2tTFj4	black metal,avant-garde black metal,progressive black metal
wmDfLKyUAttJEbnr	progressive rock,rock,art rock,alternative
wmQAeNc7epXlaAzB	lo-fi,electronic
wmebf4IeIAWpH23w	indie rock,punk,warm,winter,memories
wnreB4as3kSRwQW3	hardcore,melodic hardcore,hardcore punk,punk
wnskbhun8T32DcEG	britpop,indie,90s,sexy,britpop,indie,british
woKaOuePP4JqsoRp	indie rock,dream pop,argentina,indie
woYcA7PVgvKszzzB	electronic,wonky,glitch hop
wpTJNmGEAmX4boiO	sadcore,emo,lo-fi,indie
wqPSFpwPTqnUpNxn	k-pop,korean,boyband,pop
wqYeNqrUxqVPw4u4	indie rock,indie
wqc0zThdHbZHeFbn	power metal,heavy metal,speed metal,metal
wqnd5YgE2Fh3WhNU	progressive metal,doom metal,depressive rock,gothic metal
wqwqPHarohW4paEH	country,acoustic,taylor swift
wr93zy6wrksrq4we	rap,hip hop,hip-hop,experimental hip hop,trap,asap rocky
wrAXGVsmyBlbBjjH	electronic,space taxi
wrKyd2R0bzQBpszJ	electronic,synthpop,indie,pop,electronic,indie,powerpop
wsDvE2DE6iHLoUXp	fip,portuguese,fado,folk,female vocalists,fado,portuguese,folk
wsGGjUbB90MtkF5k	garage rock,alternative rock,rock,indie,alternative,rock,alternative rock,alternative
wt3xdJYIOQXa9qUw	rock,u2,alternative rock,classic rock,irish
wtmB3ocrORsGv7sp	downtempo,minimal pop
wu1LSZk1VMK51cZF	pop,dance
wuLiGQ8yMaFkatsZ	hino,pop,piano,male vocalists
wukA1wBHsZM5R64U	pop,electronic,dance,mine
wv3MqZSYaVcaeGIN	rock,alternative,christian,christian rock
wvN9VdPwBXeXXTVp	rock,90s,alternative,irish,female vocalists,alternative rock
wvxJ3diYAjfDEYx6	metalcore,metal,christian metalcore,hardcore
wwXm7ircqopveami	classic rock,60s,rock,pop,the beatles,british
wwaLeliGzWKCf95d	funk,brazilian,samba
wxMihf7Rgk54AwBU	2019,folk,singer-songwriter
wxetZOv6BCSZchC8	soundtrack,the fountain,instrumental
wyk2grypIheZI2EZ	psychedelic,brazilian,rock gaucho,z3po like this,favorite brazilian albums,psychedelic,brazilian,rock gaucho
wz3eC4c38Tyfmlkg	indie pop,indie,indie rock,jump around the room
wz7Hpf9vQwZAVNIc	post-punk,punk,new wave,post-punk,punk,female vocalists
wz9Lk90thBx1TcaC	jazz,vocal jazz,blues,billie holiday,female vocalists,fip
wzDtKIqttUpPvlJY	folk,acoustic,indie,female vocalist,female vocalists
wza2SDaK2shlhrSR	soundtrack,cover,les amours imaginaires,dalida
wzyVgYHzy4X6tbGD	grunge,rock,alternative rock,alternative,90s
x0BoMpplnzwWFbIv	synthpop,new wave,electronic,80s
x0X0yrqDMrGTZepg	indie,lo-fi,80s,good stuff
x0wIM6uEuhNcolM3	alternative,pop rock
x0wx9Gifk9BMIQNp	piano,folk,vienna teng,the hypelist
x1IgSXHKjiYHGVFl	pop punk,all time low,movie soundtrack,&lt;3
x1aaWnOgm8dMLh0M	indie pop,indie,australian,new music
x1arf00pQjsqO0Qy	rock,melancholic
x2NCGmW1sXnvedMa	indie pop,indietronica,pop rock,alternative pop
x2S0EQQmXQRwDT89	forro,all
x2gfQxbRKtiVfzGs	punk,rock,craptag-spotify
x2iaRQqtICNElPhT	mpb,brazilian,alternative,indie,folk
x2udXvrt0a982gcR	japanese,japanese rock,jrock,female vocals,math rock,female vocalists
x34GAHtPhxEn0cxU	house,electronic,jungle,rave,post-dubstep,nu jungle
x3mou4Z2TgG5ycWk	house,deep,deep house synthpop,parts of the body,new band of the day,corporal elements
x4hv0ALTsGICpzry	new age,ambient,enigma,new age,ambient,chillout
x5FxsH6wQoczp3JL	k-pop,dance,korean,intro
x5fxh1zbSbWboqKG	tropicalia,mpb,experimental,brazilian,brasil
x68RTwGiegBXHliz	rock,alternative,indie rock
x6MINMVc0jxdQQ4x	electronica,electropop,electroclash,electronic
x6P4j4AQfqygjhgc	spanish,pop
x6Wm94GM8ZzsX1fH	disco,70s,pop,pop-rock,disco,70s,pop
x7LGjnccOuSSgL9R	pop punk,hardcore punk,punk skate
x7ZYklh1kDyNkXIh	drum and bass,neurofunk
x8Mf7T74rSDxcwGk	black metal,crust punk
x929NZxIzCJ8GEOf	00s,killer groove,southern rock,rock,the cream,work
x9L1rxEmeFyZvWSB	rock,alternative rock,punk rock,pop punk
xBCiFccD8enX69JT	pop
xBI4ltwyJRfkSZ68	rock en espanol,rock en español,powerpop,1995
xBSWF5nNmhEWWfXj	90s,female vocalists,indie,indie pop,dream pop,alternative
xC3kry1ZA7RS61Q2	hiphop,hip hop,hip-hop,portuguese,portugal,hip hop tuga
xCb8VMfP5yVKapGD	shoegaze,dream pop,lo-fi,psychedelic,surf rock,shoegaze,dream pop,lo-fi
xCkRr4Ok7FcBdm8p	hip-hop,mkit rain,hip hop,korean hip hop,korean hip-hop,khh
xE4OkepHJvOZ30Fj	drum and bass,electronic,dnb,drum n bass
xEYVbgBjgPGr2HQT	indie,female vocalists,indie rock
xF228OT96m5dtF7J	nelly,love,pop,male vocalists
xFD9fB0rITLpBiDc	k-pop,kpop
xFSHL14m21IBChEy	jazz,jazz fusion,miles davis,fusion
xGCzmNE6Iq6F8wZb	punk,ska-punk,ska punk,new york,punk ska,ska punk,ska,punk
xK0vtRfUu015RqMZ	alternative rock,amp,after midnight project,discoverockult,rock
xK3sgea5DZ6aMmCc	rnb,dance,rnb,electronic,canadian
xK6PtPPUuAoAltQD	house,turkish,electronic,turkey
xKETq4PMnXTZBVHw	ambient,2013,chillout
xMDsZJiAT213RMLl	pop,glam rock,electronic,scissor sisters
xMMSTfglDq0nfMMO	doom,gothic metal,best of 2015,haunting
xMsgghyQ7dNxQwG3	hardcore,awesome,melodic hardcore,hardcore punk
xN9RzxHRD81yP8Kz	indie rock,indie,british,rock,alternative
xNJNJyNl1u4RH4Dp	rock,alternative rock,alternative,matchbox twenty,pop
xNsYlVMULB81N9ZZ	post-hardcore,metal,electronic,experimental
xNwzRpcHO0FQmcUg	electronic,american,lo-fi,urban
xPVPHDWUjZR1HDqP	symphonic metal,neoclassical symphonic female frontend power metal,power metal,metal
xPkarNdxtmOXFG47	female vocalist,mellow,electro-pop,rock,chillout,90s
xPsn0NwTemozO2AS	rock,post-grunge,alternative rock,creed,alternative,acoustic
xPzyL03GdSZiGHOy	progressive metal,progressive,metalcore,post-hardcore,progressive metalcore,metalcore,progressive metalcore,australian
xQ8nao2SZIRVDkaO	post-hardcore,electronic,8,1905
xQI2kiTL1GJy5YPZ	cody simpson,2010,&lt;3,love at first listen,pop,catchy
xRG6VQB0WkxK5fWl	electronic,experimental,indie,alternative,electronic,experimental,alternative
xRYnCIOrfrnLAdXt	indie rock,alternative,indie,rock,female vocalists
xRn1ylhm5labUQsQ	electronic,pop,female vocalists,british
xRp3I9ZpnY1qv1io	rock,classic rock,love,adult contemporary
xSmgqRs2ltIwu46N	acoustic,folk,indie,singer-songwriter
xT4XCWKEZd7HdxEj	ambient,electronic,downtempo,idm,electronica
xTV31DrfW6tyr7KI	rock,alternative rock
xTfBVjiktBFKRtxM	2019,folk,singer-songwriter,indie,australian
xUejPutgMvdRzpsX	indie pop,alternative rock,indie rock,alternative rockindie popindie rock
xUrcqRSoPknsGKU7	rock,indie rock,indie,female vocalists,indie,indie rock,female vocalists
xUsBqk4JFsJw7BzQ	instrumental,electronic,progressive rock,progressive
xVGXaD8CA8ttZ2Ch	electronic,pop,deep house,dance,top,lieblingslied
xVeQ8q5TCklNk5HQ	italian,pop,eros ramazzotti
xWK6qt89GkD3ZsAH	dream pop,shoegaze,2018,indie
xWYCYPIrpiAoXrl0	rock,alternative rock,indie rock,post-punk
xWdUGTImVgov8oP5	alternative rock,rock,alternative,muse,british,progressive rock
xWeEfQxl3ouAbD6o	hip-hop,2013,rap,experimental,lo-fi,scottish
xX5Xf4c4w6xhNPqC	mellow,indie,experimental,alternative
xXPmQYlBPrFZU6h7	poptron,chillwave,electronic
xXfZeuu3ndCPTPaF	hard rock
xXpUScFyWnlDkWPZ	post-hardcore,rock,hardcore,emo
xXyAWYtBwmJrLYcy	punk,punk rock,female vocalists,rock
xYuAGBwjGUqEjk8y	thrash metal,metal,groove metal
xZSDuxli2aoVtmLh	90s,alternative rock,rock,grunge
xZkuIVHbrzA416qB	shoegaze,dream pop,90s,1990s
xZtjzpMS7tKfnkNI	rap,pop,electronic,hip hop
xa6Mf3BLv5bNwXyg	soundtrack,musical,mamma mia,pop
xaSUCFsJmEF8HqYl	electronic,electropop
xbPROldsip73RSkA	black metal,metal,orthodox black metal
xbbfluEgQZJLfWTT	progressive rock,classic rock,yes,symphonic rock,progressive rock,classic rock,rock
xcJPMrFB2kCGMcmm	dancehall,reggae,dancehall,reggae,dancehall reggae
xcosr9naMm8VL0Tv	90s,alternative,indie,beck,rock,alternative rock
xcwiPHyK1m50lxuf	indie,indie pop,canadian,2017,alternative,indie rock
xd7zDOlAGrmIUNMo	metal,hardcore,metalcore,thrash metal,groove metal
xdJFbrUN8e2J0bWa	soul,female vocalist,soul,female vocalists,pop
xdQbIcbWPWeYxE3p	pop,dance,sophie ellis-bextor,female vocalists
xeO7McHJvdlEW6Ed	black metal
xeVXUzb3BoyCMHXG	pop
xfHk98eJr61cvIs3	female vocalists,indie,singer-songwriter,piano,alternative,female vocalists,indie,piano
xfowo70kQkyYMdv4	oldies,soundtrack,musicals,jazz,50s,musical
xgDt5mpxICEcfh5l	pop,rnb,dance,jay sean,loved
xgXwLD1zVrA2r8w8	emo,2018,indie,punk,midwest emo,pop punk
xgaNiLxAqzknO3pn	female vocalists,indie,mellow,singer-songwriter,beautiful
xh6pZEaRtqMIYjIw	experimental,noise rock,2019,noise,post-punk,electropop
xhJ2y1SYoa1NZQ2P	alternative,sad,alternative rock,rock
xhQWWzKY5TAwaliZ	hip-hop,rap,hip hop,outkast
xhugtZRumLUU0Nf6	oldies,rockabilly,50s,buddy holly,rock and roll,rock n roll
xiHJKpeT0urb5Ehv	electronic,electropop,pop,swedish,synthpop,sweden
xiLUSOJOsgBIiy1N	60s,classic rock,psychedelic,rock,60s,psychedelic,classic rock
xj06nPLeBFenctWQ	neofolk,dark ambient,darkwave,winter
xkNfs3O6LhPdCMbA	pop,dance,stargate,party
xkWhqvmzlY2tyIMB	breakbeat,love at first listen,idm,electronica
xkjcuYdbAc1oFVeO	soul,neo-soul,rnb,female vocalists,mellow
xkk6h7NEVzRbBxJU	classic rock,southern rock,john fogerty,rock
xl7WL3MrUxVCYDu4	pop
xlCSNzdogggKu2da	female vocalists,indie,indie pop,love,rilo kiley
xlVLEFnI2HlA4Vrq	lo-fi,female vocalists,2016,indie,indie pop,lo-fi,female vocalists,indie
xldzorOc1sbvfNur	60s,classic rock,rock,halloween
xlqawVEjwLtLNAAO	rock,indie rock,indie,canadian
xmkQ8FHhspUlNPsS	house,dance
xmo98Ez8Nwejh8WP	drum &amp; bass,80s,indie,funk
xnnnRjxsjTsMqqFy	black metal,progressive black metal
xo0xZiNQRp1VcJR4	hip-hop,experimental,glitch hop,experimental hip-hop,rap,hip hop
xoDWi8UhtqT0zdcJ	soul,neo-soul,sophisti-pop,quiet storm,contemporary rnb
xpByvoxbs4ZJxfmQ	blues,experimental,alternative,singer-songwriter,blues,singer-songwriter,rock
xpMScb569sTjbGHx	melodic death metal,metal,symphonic metal
xphzfTIlojeuNgbP	rock,alternative rock,female vocals,great vocals,against the current
xpm71RlMLB0YTop9	be my baby,shoegaze,be-my-baby drum,melancholy
xqKat61zfR6sfxtZ	indie,rock,folk,singer-songwriter,fip
xqYPfFTr1Xzad5bk	reggae
xqxOhVeeqpEJIiUf	alternative,rock,90s,jazz,blues,jazz,alternative,rock
xr3ediQZ30ObOSbS	pop,rnb,austin mahone
xrBOdkBYFpSvtrqT	french,indie pop,female vocalists,ye-ye
xraFEi39V5V8ElEw	ambient,mellow,shoegaze,folk,ambient,drone,experimental
xs755Xv7WwZFoTNQ	hardcore,melodic hardcore,hardcore punk
xsAC7LEsEv3vlz4p	electronic,chillout,ambient,moby,electronica
xsRMt9WbAqsRpq6u	emo,punk,post-hardcore,minnesota,indie rock,pop punk
xsjNdgbV6isQbVF9	ambient,electronic,dark ambient,ethereal,robertitus coleccion,over ten minutes
xssAKrIfWv7wLWJj	soul,female vocalists,hip hop,pop,r'n'b,modern world soul music
xt4RKKv19C7GElyb	brazilian,bossa nova,brazilian jazz-lembra de mim-millenium-ivan lins,grappa utland
xtJqhMS7UyFV3vIh	pop,2017 listen,pop rock,british,indie,acoustic
xtR3Ctv9AhFLaJ9D	heavy metal,cover,hard rock
xtqwVkrJWBjHXM2y	k-pop,female vocals,female vocalists,girl group
xttpTFOEM44f27xR	eurobeat
xtw7RpP8uGuVrcFL	experimental,instrumental,alternative,alternative rock,alternative,experimental,post-punk
xu2LzYhkeyHSvSlu	albuns de 2018 que ouvi,emo,post-hardcore,melodic hardcore
xuaL5Z7IWQ53nut4	alternative,alternative rock,rock,female vocalists,90s,sexy
xudA6GSSJTas5vJn	chiptune,nintendocore,indie,instrumental,synthpunk
xvLw3kWHXk9cVdcy	2013,japanese,indie rock
xvv74n6x1kz49rst	pop,dance,latin,anahi,female vocalists,pop,female vocalists,latin
xwHe5ybP1MWC5IJh	symphonic metal,metal,female fronted metal
xwJc7oM2dkbh17Sy	pop,80s,new wave,rock,eurythmics
xwNRl6QA79WxwybH	alternative metal,hard rock,christian rock,10s
xx7AjP300BpGG3CX	classic rock,rock,80s,fleetwood mac,pop,classic rock,rock,70s
xxKIWSUPqTRkDK8v	alternative rock,rock,alternative,british,muse
xxMZNcsdctFhnqC1	hip-hop,hip hop,old school,rap
xxl7VOv9iFrnHEb2	mpb,brazilian,folk,indie,alternative,female vocalists
xxtIlt8rG3zAlFtX	punk rock,punk
xyoGJ588x09H0h8F	vancouver,surf rock,hardcore,alternative
xzA8mP8yexsrTs7p	punk,hardcore,indie,funk,77davez-all-tracks,post-hardcore,punk,hardcore
xzR3bZYMXC4pngrP	rock,emo,post-hardcore,screamo
xzWY2xKwFj1eaU2E	alternative rock,post-hardcore
xzZddKwR3B3ViQpb	jazz,blues,female vocalists,dinah washington
y05dHD9K6O3sCk2F	alternative,rock,indie rock,indie
y0ZafC3G45Dp0OTh	metal,hardcore,metalcore,emo
y0iRX8LrYqnrotNu	rock,pitty,female vocalists,rock,female vocalists,brazilian rock
y0vmwpSdsrkROj9m	rock,alternative,alternative rock,garage rock,indie
y0wiYl4BA6Wf1GPx	trip-hop,electronic
y1UiMjmab4c52Slg	rock,industrial,industrial rock,alternative
y23ZDGllD0RMC3Gf	indie pop,canadian,indie,space
y2TvubC3xyf9t50k	deep house,tech house,house,electronic,deep house,tech house,electronic
y33F3gjubszoaFRF	soundtrack,score,hearing,roar,soundtrack,instrumental,composer
y3MqKDTATQF14Cd6	indie rock,psychedelic,indie,female vocalists,rock,alternative rock
y3YtSQhfBUwm3apT	hip-hop,rap,trap
y3sQM0MYAvXL4rnx	post-hardcore,80s,punk,post-punk,punk,post-punk,hardcore punk
y4p5mYUoXNVgLzKS	pop,80s,elton john,classic rock,piano
y5iI2R8d4Zv1VCPs	dream pop,indie rock,surf,neo-psychedelia,chamber pop,female vocalists
y5nlpGu4jMLE0Wqd	pop,singer-songwriter,female vocalists
y6Xqwosk4wPVWE0v	alternative rock,alt rock,contemporary,alternativ,2017,alternative rock,rock,alternative
y6giaDRWgY7RVDfa	acoustic,folk,female vocalist,beautiful
y6wZT7dq7isrj1Zt	pop,indie pop,indie,spanish,rock
y7bBlKR3yn3DpoEJ	60s,oldies,classic rock,pop,rock
y7fQzcjsqFU1iG8n	singer-songwriter
y7q0hreUMWLclmnV	avant-garde,experimental,contemporary classical,ambient,john cage
y7xePVuQkALxLtuH	rap,trap,hip-hop,hip hop
y86rxJbIieI0nVAf	indie pop,synthpop,dream pop,pop,new zealand,female vocalists
y940RQ5C1RVrMQET	progressive metal,sludge,sludge metal,metal
y9PNNtuUNJWIGxIn	death metal,progressive death metal,technical death metal,progressive metal
yA0YFr2whAxMUMMV	soul,jazz,soul jazz,piano
yAXHDPi6EV5Bxg6Z	soundtrack,john williams,star wars,2010s,2015,soundtrack,classical,instrumental
yBPAagx0EjyUpV7D	dancehall,reggae,sean paul,hip-hop
yBQp1MprCMOGDd26	finnish black metal
yC6Q0ZOEQBAQQF3A	indie,noise,australia,lo-fi,melbourne,fuzz
yC6qh3tC9uA3kubs	indie rock,indie,2010
yCQKiq2jfwBohgAM	70s,classic rock,soft rock,wings,pop,rock
yDLQAgv5UVDW0cAA	pop punk,alternative,rock,indie,emo,power pop
yDUxI7tjCkSXdSvc	folk,singer-songwriter,psychedelic,folk-rock,rock
yDcnXFuvdQw9B4vm	classic rock,rock,70s,hard rock,led zeppelin
yE0lKZn21huIzyJk	indie pop,indie,pop,alternative,catchy,love at first listen
yE7RkAcQCztbn0ld	blues,fip,harmonica,chicago blues,harmonica blues
yEV6FN4Cf4uWYie0	soul,female vocalists,neo-soul,rnb,india arie
yEbjUv5FN9kHGC7e	rock,alternative rock,grunge,alternative,post-grunge
yFKxs7BRlg1XVYSK	soundtrack,classical,piano
yFW0KNy8lvqf3rK7	alternative,rock
yFvj4fU7uaabYOZH	dream pop,indie,90s,shoegaze,dream pop,shoegaze,indie
yG0WFZMNLx8CV9Um	cloud rap,hip-hop,rap,trap,phonk
yGa8a8r9MohiymNg	samba,female vocalists,brazilian,bossa nova,rock
yGgt6Io9bL81a7xj	rnb,pop,female vocal,rock,female vocalists
yHS1YLpQx36jVDEd	indie,relaxing,beautiful,singer-songwriter,oren lavie,mellow
yHWLQKeVzuMV7ory	indie,singer-songwriter
yHxPa7otg8ZoXa1h	industrial metal,metal,industrial,fear factory
yIJxc6jGVUoMoASv	new wave,rock,70s,female vocalists
yIul7Xf9NqZByUX7	alternative,rock,alternative rock,90s,collective soul,alternative rock,rock,90s
